0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212
2,2,2,2,1,2,2,3,1,2,1,1,1,1,1,3,1,4,1,1,1,1,3,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,5,1,1,2,3,5,2,5,4,5,5,2,5,5,1,5,4,4,5,5,2,2,5,5,5,3,4,5,5,1,4,2,4,5,5,4,5,5,2,2,2,5,4,2,4,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,39,23,41,32,22,6,10,10,15,14,17,11,15,11,15,2,4,13,10,15,21.42857143,15.625,18.75,6.25,20.83333333,0,14.28571429,0,100,19,1,0,1,1,0,11,10,20,13,5,18,12,4,10,19
2,2,2,2,1,3,3,2,4,2,1,1,4,2,2,4,2,5,3,1,3,1,1,1,1,4,1,1,1,2,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,1,1,1,1,1,3,3,3,2,1,4,3,3,4,3,3,3,3,4,4,4,4,4,4,2,4,4,3,4,4,3,4,4,5,5,5,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,32,25,32,24,27,12,6,8,10,11,15,9,9,9,14,3,7,10,9,10,21.42857143,37.5,50,15.625,8.333333333,10.71428571,10.71428571,7.142857143,62.5,21,0,1,0,0,1,13,8,15,11,5,13,13,7,9,16
4,3,1,1,5,1,1,3,1,1,1,1,3,3,3,2,3,3,3,2,2,2,2,2,3,3,1,1,1,2,1,1,3,1,1,2,1,2,2,2,2,2,2,1,1,2,4,5,3,1,5,5,3,5,2,3,1,3,2,2,3,3,3,3,1,3,4,4,3,3,3,4,3,4,2,4,5,4,4,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,2,5,2,4,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,21,26,26,19,28,14,4,7,10,6,12,6,7,8,15,3,6,7,5,5,32.14285714,12.5,50,28.125,12.5,14.28571429,17.85714286,75,59.375,19,0,1,0,0,1,16,7,12,10,4,10,15,5,5,13
1,1,1,1,4,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,4,3,4,2,2,5,1,2,4,2,2,2,1,1,1,1,1,2,2,3,2,5,2,4,1,1,1,1,1,1,4,2,1,1,1,4,3,2,2,2,2,2,2,2,2,3,4,4,5,3,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,29,29,29,28,22,12,8,9,8,9,16,10,13,9,12,2,6,12,5,10,10.71428571,25,21.875,40.625,41.66666667,3.571428571,46.42857143,0,81.25,19,0,1,0,0,0,16,9,12,11,5,17,10,6,5,18
5,5,4,4,2,1,1,2,1,4,1,2,4,1,2,4,4,2,1,1,1,1,1,3,3,1,1,3,2,2,4,1,1,1,1,1,1,4,1,5,5,5,5,5,3,4,4,4,5,1,1,1,3,4,3,4,5,3,5,3,4,4,4,4,5,2,5,5,5,5,2,1,5,4,3,5,5,4,4,5,2,5,1,4,5,5,1,4,1,2,5,5,5,5,3,3,2,3,5,4,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,34,28,38,33,22,12,10,7,15,14,14,8,18,10,14,4,3,12,4,15,82.14285714,25,43.75,12.5,29.16666667,17.85714286,89.28571429,39.28571429,31.25,19,0,1,1,1,0,18,7,20,12,3,21,11,5,4,20
4,4,1,4,4,3,3,4,5,2,4,4,4,2,2,2,2,5,4,4,3,4,5,5,4,4,2,4,4,1,5,5,2,2,2,3,2,5,5,2,2,1,1,1,1,4,2,4,2,1,2,4,4,3,1,3,1,4,4,4,3,1,4,3,3,4,4,5,3,4,4,1,5,5,4,5,5,2,4,4,5,5,5,2,4,4,2,4,1,3,4,4,4,4,4,3,2,2,4,4,3,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,32,24,40,27,26,9,8,9,12,13,19,10,11,10,16,3,5,12,7,11,42.85714286,65.625,46.875,71.875,62.5,60.71428571,17.85714286,35.71428571,62.5,20,0,0,1,0,1,12,9,17,15,5,14,13,4,7,18
2,1,1,1,2,4,4,2,2,4,4,2,3,2,2,2,2,4,3,3,2,2,3,1,2,2,2,2,4,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,4,4,2,3,2,2,1,3,4,2,2,2,3,4,4,2,4,4,4,4,4,2,4,4,4,2,4,2,4,4,3,2,2,4,4,5,4,4,4,4,2,4,4,4,4,4,4,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,36,26,32,27,26,10,8,8,10,13,14,12,10,9,15,3,6,12,10,12,35.71428571,53.125,37.5,28.125,41.66666667,7.142857143,25,17.85714286,65.625,17,1,1,0,0,1,14,8,12,12,8,14,13,5,10,18
2,2,2,2,2,4,3,4,3,2,3,4,4,4,3,2,2,2,4,2,2,3,3,4,4,4,3,3,2,4,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,3,3,3,2,2,3,2,3,3,2,3,2,4,2,3,4,4,3,2,3,2,4,4,4,4,4,2,4,4,3,4,4,3,3,4,2,4,3,4,3,3,2,3,2,2,4,4,4,3,4,4,3,2,3,4,4,3,4,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,29,29,32,26,21,14,6,8,12,11,13,9,12,9,12,2,4,11,6,10,25,59.375,43.75,53.125,50,35.71428571,32.14285714,39.28571429,62.5,21,0,1,0,0,0,17,8,16,10,5,14,11,4,6,16
2,2,2,2,3,4,4,4,3,3,3,3,2,4,3,3,3,4,2,3,3,2,3,3,4,3,4,4,3,4,4,3,3,2,2,3,2,4,3,4,4,2,4,3,2,3,4,4,4,3,4,3,2,4,2,4,3,3,3,4,4,2,2,4,3,4,5,5,3,4,2,1,2,4,2,4,5,5,3,5,3,4,5,2,3,3,3,3,3,3,5,4,2,1,2,3,4,2,5,3,3,4,5,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,32,22,36,15,31,11,4,6,12,11,17,5,7,5,15,4,7,9,8,11,35.71428571,56.25,56.25,53.125,62.5,46.42857143,53.57142857,67.85714286,40.625,19,0,0,1,0,1,13,6,16,14,2,9,16,7,8,16
3,4,3,4,4,3,3,3,3,4,4,3,3,4,3,3,3,3,4,3,4,4,4,3,3,3,3,4,2,4,4,3,2,2,2,3,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,3,3,4,4,2,2,4,3,3,3,2,3,3,2,4,4,4,4,4,3,2,3,4,3,4,4,4,4,3,4,4,4,4,3,3,3,3,3,4,4,4,3,2,4,4,3,2,3,3,2,3,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,31,23,33,22,25,11,5,7,11,11,15,8,10,8,13,3,5,10,11,8,60.71428571,56.25,62.5,59.375,54.16666667,32.14285714,17.85714286,28.57142857,53.125,19,0,0,1,0,1,12,7,15,12,4,12,13,6,11,15
3,1,1,1,1,1,4,4,5,3,2,3,4,1,1,1,1,1,1,1,1,1,4,1,2,2,3,5,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,5,2,1,1,1,5,1,1,4,2,4,1,4,1,4,4,4,4,4,2,4,5,3,4,4,2,5,4,2,4,3,2,4,4,1,2,2,3,4,4,4,4,4,4,2,3,5,3,3,4,4,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,33,31,37,28,26,14,8,8,13,12,16,11,11,10,17,1,6,10,9,12,7.142857143,56.25,3.125,21.875,54.16666667,0,0,17.85714286,96.875,19,0,1,1,0,1,19,8,17,12,6,14,14,3,9,16
3,3,4,2,2,3,3,4,2,3,3,3,3,2,2,2,2,2,2,2,2,4,4,2,3,2,2,4,2,2,3,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,3,3,2,2,3,5,2,3,3,2,3,2,4,3,4,4,4,5,4,2,4,4,4,4,4,3,3,5,5,3,4,5,5,5,5,3,2,5,5,4,3,3,3,3,4,2,3,4,1,2,4,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,45,24,28,24,20,8,8,8,9,10,13,8,10,9,12,2,3,13,15,14,46.42857143,50,31.25,40.625,41.66666667,28.57142857,14.28571429,25,65.625,19,1,0,0,0,0,13,8,12,12,5,13,11,4,15,21
2,3,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,1,1,2,3,1,3,3,2,4,1,2,2,2,3,1,1,1,1,2,1,3,2,2,1,1,1,2,2,3,2,2,4,4,4,2,2,2,2,4,2,2,4,3,3,1,3,1,4,4,4,4,4,2,3,3,3,4,4,3,3,4,2,4,3,4,3,3,2,4,2,4,4,4,4,3,4,4,4,3,2,3,2,4,4,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,33,30,33,27,18,14,6,8,12,10,15,10,13,8,10,1,4,10,11,10,32.14285714,34.375,25,25,33.33333333,3.571428571,17.85714286,42.85714286,75,18,0,1,1,0,0,18,8,16,11,5,15,10,3,11,15
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,1,3,1,4,3,2,3,2,4,2,3,2,2,4,2,2,4,4,4,2,4,4,2,4,4,4,2,4,2,4,4,4,4,2,3,2,2,2,4,2,2,4,4,4,4,4,2,2,4,4,4,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,30,18,34,34,25,8,6,6,12,12,14,12,16,10,16,2,5,12,8,8,25,25,31.25,25,25,28.57142857,17.85714286,35.71428571,65.625,18,0,0,1,1,1,10,6,16,12,6,20,14,4,8,16
1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,5,3,2,5,1,4,1,1,4,5,5,5,5,5,1,5,5,5,5,5,3,2,4,1,5,4,5,4,4,1,5,2,5,5,5,5,4,5,5,2,5,2,5,1,5,4,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,38,32,44,32,16,16,8,10,15,14,20,13,14,10,10,1,3,15,13,9,3.571428571,3.125,0,0,0,0,10.71428571,0,90.625,22,1,1,1,1,0,17,10,20,15,4,19,7,3,13,20
3,4,2,2,4,4,4,4,4,3,2,4,3,4,4,3,3,4,3,3,2,2,4,2,3,2,3,4,1,4,3,3,1,2,2,3,3,2,3,3,4,4,2,2,2,3,3,3,3,1,3,2,4,3,3,3,2,4,3,2,2,3,3,4,4,4,3,5,3,4,4,2,3,4,3,3,4,4,4,3,4,4,4,3,3,3,4,4,4,3,5,4,2,2,3,1,3,2,4,2,4,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,28,18,30,21,30,6,5,7,9,11,14,7,10,7,15,4,7,9,6,10,46.42857143,62.5,65.625,40.625,41.66666667,39.28571429,46.42857143,39.28571429,62.5,19,0,0,0,0,1,10,7,13,11,3,13,15,8,6,15
4,2,2,2,3,1,2,2,1,3,1,4,4,2,1,2,2,3,5,1,2,3,4,2,1,4,3,5,4,2,2,3,3,3,2,2,2,2,4,3,4,3,5,3,1,2,2,1,4,1,3,2,4,4,2,3,2,3,1,4,2,3,4,4,4,2,5,5,2,3,2,3,3,4,3,3,4,4,2,4,4,4,4,2,4,2,4,2,3,5,5,4,2,2,4,2,4,2,4,2,1,4,5,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,37,18,31,19,29,7,4,5,11,9,15,8,7,8,14,4,7,8,15,12,35.71428571,31.25,40.625,37.5,54.16666667,42.85714286,50,32.14285714,59.375,18,1,0,0,0,1,11,5,15,10,3,10,14,7,15,14
2,2,3,3,3,4,3,4,3,3,2,2,2,2,2,3,3,4,3,2,2,3,2,2,2,3,2,3,1,2,3,3,3,2,1,2,2,3,3,3,3,1,2,2,2,3,4,4,2,3,3,3,3,3,3,3,3,3,2,3,2,1,4,3,4,4,4,4,2,4,2,1,4,4,4,2,4,4,4,4,4,4,4,3,2,2,4,4,4,4,4,4,2,2,4,2,2,2,4,4,2,4,4,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,34,16,36,24,30,8,4,4,10,13,17,8,10,10,16,3,7,12,10,10,42.85714286,46.875,43.75,31.25,37.5,32.14285714,32.14285714,57.14285714,53.125,18,0,0,1,0,1,10,4,14,14,4,14,16,7,10,16
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,4,3,4,4,3,4,4,4,4,2,4,4,4,2,3,2,4,4,4,3,3,4,4,4,4,4,3,3,4,3,4,4,2,2,4,3,4,4,3,2,2,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,37,20,26,32,24,8,8,6,8,9,12,9,15,10,14,3,5,12,9,12,25,25,31.25,25,25,25,32.14285714,25,75,19,1,0,0,1,0,12,6,11,11,6,18,12,6,9,20
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,5,1,3,4,3,2,4,4,2,4,4,3,4,3,3,5,4,4,5,4,2,4,4,2,2,3,2,4,4,4,4,2,2,2,4,5,5,5,5,4,2,2,4,4,2,4,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,33,33,26,29,24,17,9,8,10,9,11,11,14,9,13,4,6,12,8,12,7.142857143,0,3.125,6.25,0,0,0,0,75,24,0,1,0,1,0,20,8,12,10,6,16,10,6,8,17
2,2,2,2,2,3,3,2,2,3,3,2,4,2,2,3,2,3,3,1,2,4,3,3,1,4,1,5,1,5,5,3,4,3,1,2,2,3,4,2,1,1,1,1,1,4,4,3,4,1,1,2,3,2,1,3,1,4,2,2,2,1,4,2,4,2,4,5,3,5,4,2,4,5,3,5,4,3,3,5,3,4,4,2,4,3,2,4,3,5,5,4,3,3,3,3,3,2,4,3,1,3,4,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,40,25,35,25,27,9,6,9,12,11,16,8,11,9,15,2,7,11,13,13,28.57142857,43.75,34.375,34.375,70.83333333,39.28571429,14.28571429,39.28571429,75,19,1,1,1,0,1,13,9,16,13,4,14,13,5,13,18
3,5,5,4,4,1,2,3,2,1,3,3,3,4,4,3,5,4,3,3,4,5,4,2,2,2,2,3,1,3,4,3,3,2,2,2,1,4,3,3,2,3,2,3,1,3,3,3,3,2,4,2,3,4,2,3,5,2,3,3,2,3,5,4,4,4,5,4,2,4,4,1,5,5,5,5,5,1,5,5,4,5,5,2,4,2,3,4,3,2,4,5,4,2,4,3,3,4,4,4,4,5,4,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,34,22,39,32,33,9,4,9,13,13,18,13,11,12,18,4,7,13,6,13,85.71428571,31.25,65.625,50,45.83333333,35.71428571,35.71428571,46.42857143,40.625,17,0,0,1,1,1,10,9,18,13,7,16,17,7,6,19
2,1,1,1,1,3,2,3,3,1,1,3,2,1,1,1,1,3,5,1,1,5,5,5,3,2,2,2,5,2,2,2,2,1,1,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,3,2,4,2,4,1,4,2,4,4,3,5,4,1,4,4,4,3,2,2,2,4,4,4,1,1,4,4,3,3,3,5,5,4,2,2,3,4,2,2,3,5,1,4,4,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,43,26,34,28,25,11,6,7,11,13,14,9,12,10,12,1,8,14,14,12,3.571428571,31.25,25,50,37.5,14.28571429,10.71428571,0,87.5,19,1,1,1,0,1,15,7,15,11,6,16,12,4,14,21
3,1,1,2,2,2,3,1,3,2,2,2,3,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,5,1,2,1,1,5,1,1,5,1,4,1,4,1,4,2,5,4,5,1,4,2,3,4,4,2,2,4,2,4,2,5,4,4,1,4,1,4,3,4,4,5,4,5,2,4,1,3,1,5,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,36,35,40,37,10,17,9,9,13,13,18,12,17,12,6,1,2,10,12,12,17.85714286,31.25,12.5,6.25,4.166666667,10.71428571,0,7.142857143,96.875,19,1,1,1,1,0,21,9,17,14,8,21,5,2,12,16
3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2,3,2,2,2,3,3,2,3,3,3,2,2,2,2,2,3,3,3,3,3,1,1,3,3,4,3,3,4,2,4,3,2,4,2,4,4,3,4,3,3,4,4,3,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,4,2,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,38,28,30,28,25,13,8,8,10,9,15,11,12,9,12,4,7,12,12,12,39.28571429,50,37.5,34.375,45.83333333,28.57142857,35.71428571,57.14285714,56.25,17,1,1,0,0,1,16,8,14,10,5,16,11,7,12,18
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,3,4,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,4,1,3,1,4,3,4,3,4,4,4,2,4,2,4,4,4,2,2,4,4,4,3,4,4,4,3,4,2,2,2,4,4,2,4,4,2,2,2,2,2,4,2,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,34,29,36,31,17,14,6,8,11,12,17,10,15,10,8,1,4,10,10,12,25,25,25,59.375,41.66666667,25,25,32.14285714,62.5,27,0,1,1,1,0,17,8,15,13,7,17,10,3,10,16
2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,5,3,4,2,5,4,4,4,4,4,4,2,4,5,4,4,4,3,2,4,4,4,4,2,4,4,2,4,2,4,2,4,4,2,4,4,2,4,4,4,4,4,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,35,29,35,30,25,15,6,8,12,12,15,11,13,10,13,2,6,12,8,13,25,28.125,28.125,25,25,25,25,25,75,18,1,1,1,1,1,17,8,16,11,5,17,12,4,8,18
2,2,2,2,2,3,2,4,4,2,2,2,3,2,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,4,4,1,2,1,1,1,1,1,1,1,2,1,4,2,1,1,2,4,2,2,5,4,4,1,4,1,4,4,4,4,4,1,4,4,4,4,4,3,4,4,2,4,3,1,4,2,1,4,2,3,3,4,3,3,3,5,2,4,4,4,2,4,4,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,38,32,36,29,25,17,5,8,13,13,14,10,12,10,14,1,7,12,11,12,25,43.75,15.625,9.375,4.166666667,10.71428571,25,3.571428571,81.25,19,1,1,1,1,1,19,8,17,11,5,17,13,3,11,19
4,3,3,2,2,2,2,5,1,3,2,4,4,2,2,4,5,4,1,1,3,3,3,3,4,2,4,4,3,2,2,5,4,1,1,4,3,5,5,2,5,2,1,2,1,1,4,5,3,2,5,3,1,5,5,4,3,3,3,5,1,1,4,4,3,4,5,4,2,5,2,1,4,4,3,2,5,2,4,4,4,5,3,2,5,3,4,4,2,4,5,5,3,2,3,1,3,4,4,5,1,3,4,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,40,14,38,30,30,5,5,4,12,13,18,11,12,10,16,4,6,13,12,12,42.85714286,46.875,53.125,46.875,58.33333333,60.71428571,25,67.85714286,21.875,18,1,0,1,1,1,9,4,17,15,6,17,16,6,12,21
1,3,1,2,1,1,1,2,1,1,1,2,1,1,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,1,2,1,4,3,1,3,1,5,2,3,3,2,4,2,4,5,5,5,4,5,4,2,5,5,5,5,5,2,3,5,5,5,2,4,5,5,5,5,2,4,4,4,5,5,5,5,3,3,4,4,1,4,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,40,26,35,34,21,11,10,9,10,11,18,12,17,10,14,2,4,14,11,14,14.28571429,6.25,34.375,0,0,0,3.571428571,28.57142857,75,19,1,1,1,1,0,12,9,15,13,5,20,10,4,11,20
